initial_x,initial_y,initial_z,initial_vx,initial_vy,initial_vz,distance_to_x_a,estimated_hit_x,estimated_hit_y,estimated_hit_z,real_hit_x,real_hit_y,real_hit_z,delta_x,delta_y,delta_z
4.069313236928113,-0.4222955410897826,0.9692387330927389,-3.0175475677470587,0.0707158398198926,4.809531044649837,4.269313236928113,-0.19999999999999996,-0.32224473352986593,1.7455865056104272,-0.2,-0.32224473352985866,0.7800750682474001,-5.551115123125783e-17,7.271960811294775e-15,-0.965511437363027
3.798256333600231,0.3552025916351549,0.8702678138336964,-2.975162400310225,0.008224874997129206,4.632874112817751,3.998256333600231,-0.19999999999999996,0.3662558230644419,1.6203065567626176,-0.2,0.36625582306443805,0.7928815566499972,-5.551115123125783e-17,-3.83026943495679e-15,-0.8274250001126204
4.197418330790556,0.35882729970274985,0.933870059496276,-3.2884770821719655,-0.3106466367152594,4.412962706045995,4.397418330790556,-0.19999999999999996,-0.05657569096911312,1.6022161307285616,-0.2,-0.056575690969061114,0.8031352788847788,-5.551115123125783e-17,5.2007009809784677e-14,-0.7990808518437829
3.718240547506464,0.012760112124614253,0.9810342795023678,-3.5476078581736914,0.22629739303647076,3.482628233670102,3.918240547506464,-0.19999999999999996,0.2626996930023535,1.3654056147673586,-0.2,0.26269969300233925,1.0210876466546799,-5.551115123125783e-17,-1.426636586643326e-14,-0.3443179681126787
4.463207748674653,0.15731138779144094,0.9895270191180616,-3.8964316412536704,0.06391376237655066,3.690232496782926,4.663207748674653,-0.19999999999999996,0.2338026955833535,1.4264434748320718,-0.2,0.2338026955833531,0.7647429533738344,-5.551115123125783e-17,-4.163336342344337e-16,-0.6617005214582374
4.39531713248744,0.4377649256439906,1.0512801700134857,-3.7918059225386003,-0.21124313700001007,3.7327131056277096,4.59531713248744,-0.19999999999999996,0.18175783392906492,1.483901872752305,-0.2,0.1817578339290915,0.9454818104257932,-5.551115123125783e-17,2.65898414397725e-14,-0.5384200623265119
4.416889487950143,0.42147676390484323,0.9785117107183193,-4.174528696000053,-0.15867248748645313,3.3290633144612602,4.616889487950143,-0.19999999999999996,0.24599028558573557,1.3230203003985643,-0.2,0.24599028558572347,0.8674968053619057,-5.551115123125783e-17,-1.2101430968414206e-14,-0.4555234950366587
3.671054075160268,-0.49685971545418084,1.0589508142185586,-2.8323591772979384,-0.09984399730998295,4.710761777995938,3.8710540751602682,-0.19999999999999996,-0.6333189314197991,1.7305818640955068,-0.2,-0.6333189314197605,1.2657741480338822,-5.551115123125783e-17,3.863576125695545e-14,-0.46480771606162463
4.048764206812929,0.34576888269717143,0.8779462680285299,-3.627924898663011,-0.3639731915458233,3.751421443099918,4.248764206812929,-0.19999999999999996,-0.0804902907077863,1.3611151364542349,-0.2,-0.08049029070779141,0.773150973826771,-5.551115123125783e-17,-5.1209037010835345e-15,-0.5879641626274639
4.097053879918557,0.18222722523039092,1.0058465240225192,-3.2674446208005037,-0.44059475586167185,4.306304136249217,4.297053879918558,-0.19999999999999996,-0.3972039893324223,1.6145870074663873,-0.2,-0.3972039893324039,0.8794407567236522,-5.551115123125783e-17,1.837419105754634e-14,-0.7351462507427351
4.268506004698752,-0.004497170200151501,0.9934131343317842,-4.27325771288622,-0.07663763229809391,3.099383107807583,4.468506004698752,-0.19999999999999996,-0.08463643235540028,1.2810617653835095,-0.2,-0.08463643235539889,0.9092047255131681,-5.551115123125783e-17,1.3877787807814457e-15,-0.37185703987034135
4.363700931656275,-0.20615697753349171,0.9316583653398244,-3.6804683834604646,-0.38800309791584775,3.933420526643241,4.5637009316562756,-0.19999999999999996,-0.6872723995274697,1.4525216450357954,-0.2,-0.6872723995274308,0.8619918212975108,-5.551115123125783e-17,3.885780586188048e-14,-0.5905298237382846
3.9966760245056268,-0.08588832697379567,0.9919616155033705,-4.1557982442363794,0.3369779069298262,3.0033959930806287,4.196676024505627,-0.19999999999999996,0.25440420401271385,1.2597867030118914,-0.2,0.25440420401268293,0.9796922620855801,-5.551115123125783e-17,-3.091971123581061e-14,-0.2800944409263113
4.1418450745270725,0.19596256731244133,0.9303000182179098,-3.8365999998647027,0.1673141928227273,3.525848678568426,4.341845074527073,-0.19999999999999996,0.3853105066419127,1.3388691727139528,-0.2,0.3853105066419662,0.9424978017102174,-5.551115123125783e-17,5.3512749786932545e-14,-0.39637137100373543
4.3812793292444026,0.29601375018293885,0.862545950718644,-4.081488743692034,0.12491525878497445,3.4825093182235456,4.581279329244403,-0.19999999999999996,0.43622525851143,1.2650648684893486,-0.2,0.43622525851142463,0.7189977710828982,-5.551115123125783e-17,-5.384581669432009e-15,-0.5460670974064504
3.87796428025923,-0.3613898859945147,0.8934605863579073,-3.299737547090551,-0.3150910491611958,4.079943065969447,4.07796428025923,-0.19999999999999996,-0.7507935961901063,1.469636869647736,-0.2,-0.7507935961900796,0.892438482687,-5.551115123125783e-17,2.6756374893466273e-14,-0.577198386960736
3.9317364778527173,-0.4817632792614185,0.8629965053421302,-4.12974741262321,0.033619697551210415,3.0739717922224674,4.1317364778527175,-0.19999999999999996,-0.4481273890076662,1.1716667261541402,-0.2,-0.4481273890076596,0.8708715321560571,-5.551115123125783e-17,6.6058269965196814e-15,-0.3007951939980832
4.085705290509362,0.46752556204632423,1.0237661923146468,-3.3291395134340718,0.08967596809898559,4.171958019396733,4.285705290509362,-0.19999999999999996,0.5829682370566402,1.586057135496716,-0.2,0.5829682370566271,0.8797573625724345,-5.551115123125783e-17,-1.3100631690576847e-14,-0.7062997729242814
3.947979091863666,0.24952895729278846,0.9453199076187446,-3.255596350514871,0.36566353997117496,4.201832000009684,4.147979091863666,-0.19999999999999996,0.7154235446907047,1.5414912271701586,-0.2,0.7154235446906999,0.8457217386951232,-5.551115123125783e-17,-4.773959005888173e-15,-0.6957694884750354
4.213860824824141,-0.34014269131993047,0.8847903320038375,-4.431522666334757,0.4354899322574024,2.9896392494044743,4.413860824824141,-0.19999999999999996,0.09361159503376706,1.1653336660244824,-0.2,0.093611595033795,0.7415741868390965,-5.551115123125783e-17,2.79359868571305e-14,-0.4237594791853859
3.9203620850335756,-0.28913920161149353,0.9859670434931082,-3.3240530646131106,-0.16227756470225785,4.028653540189202,4.120362085033576,-0.19999999999999996,-0.4902919244632841,1.5172576191835874,-0.2,-0.49029192446328557,0.9666082717821316,-5.551115123125783e-17,-1.4432899320127035e-15,-0.5506493474014558
